--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_320.png	gl                       	0.4368
demo_image/cropped_321.png	elt                      	0.0302
demo_image/cropped_322.png	sood                     	0.0119
demo_image/cropped_323.png	and                      	0.0210
demo_image/cropped_324.png	go                       	0.1074
demo_image/cropped_325.png	and                      	0.0157
demo_image/cropped_326.png	oi                       	0.0664
demo_image/cropped_327.png	solve                    	0.0010
demo_image/cropped_328.png	1993                     	0.0854
demo_image/cropped_329.png	the                      	0.4585
demo_image/cropped_330.png	coss                     	0.1307
demo_image/cropped_331.png	states                   	0.0025
demo_image/cropped_332.png	c                        	0.3419
demo_image/cropped_333.png	ago                      	0.0225
demo_image/cropped_334.png	issa                     	0.1297
demo_image/cropped_335.png	41                       	0.9870
demo_image/cropped_336.png	kn                       	0.9979
demo_image/cropped_337.png	444                      	0.5105
demo_image/cropped_338.png	131                      	0.4086
demo_image/cropped_339.png	ga                       	0.1810
demo_image/cropped_340.png	500                      	0.5258
demo_image/cropped_341.png	131                      	0.1215
demo_image/cropped_342.png	ago                      	0.0242
demo_image/cropped_343.png	issa                     	0.0676
demo_image/cropped_344.png	the                      	0.0976
demo_image/cropped_345.png	a                        	0.1512
demo_image/cropped_346.png	the                      	0.1143
demo_image/cropped_347.png	and                      	0.0374
demo_image/cropped_348.png	bit                      	0.0422
demo_image/cropped_349.png	one                      	0.0877
demo_image/cropped_350.png	cst                      	0.0550
demo_image/cropped_351.png	tin                      	0.0482
demo_image/cropped_352.png	selie                    	0.0087
demo_image/cropped_353.png	41                       	0.9837
demo_image/cropped_354.png	kne                      	0.4178
demo_image/cropped_355.png	144                      	0.3367
demo_image/cropped_356.png	the                      	0.0764
demo_image/cropped_357.png	che                      	0.0449
demo_image/cropped_358.png	off                      	0.1109
demo_image/cropped_359.png	st                       	0.3015
demo_image/cropped_360.png	evi                      	0.5329
demo_image/cropped_361.png	332                      	0.6923
demo_image/cropped_362.png	21                       	0.2570
demo_image/cropped_363.png	kn                       	0.8597
demo_image/cropped_364.png	444                      	0.4669
demo_image/cropped_365.png	san                      	0.0443
demo_image/cropped_366.png	all                      	0.0285
demo_image/cropped_367.png	ced                      	0.0659
demo_image/cropped_368.png	for                      	0.1032
demo_image/cropped_369.png	evi                      	0.2875
demo_image/cropped_370.png	soft                     	0.0528
demo_image/cropped_371.png	apr                      	0.0170
demo_image/cropped_372.png	eti                      	0.0515
demo_image/cropped_373.png	ofo                      	0.0648
demo_image/cropped_374.png	54                       	0.9911
demo_image/cropped_375.png	ev                       	0.9378
demo_image/cropped_376.png	532                      	0.9906
demo_image/cropped_377.png	41                       	0.9994
demo_image/cropped_378.png	kn                       	0.9971
demo_image/cropped_379.png	444                      	0.9463
demo_image/cropped_380.png	and                      	0.4616
demo_image/cropped_381.png	nst                      	0.0840
demo_image/cropped_382.png	base                     	0.0854
demo_image/cropped_383.png	11                       	0.5616
demo_image/cropped_384.png	knl                      	0.3371
demo_image/cropped_385.png	14                       	0.5338
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_386.png	54                       	0.9897
demo_image/cropped_387.png	ev                       	0.9773
demo_image/cropped_388.png	532                      	0.9444
demo_image/cropped_389.png	for                      	0.1482
demo_image/cropped_390.png	the                      	0.1474
demo_image/cropped_391.png	144                      	0.1980
demo_image/cropped_392.png	scri                     	0.0054
demo_image/cropped_393.png	eve                      	0.1511
demo_image/cropped_394.png	532                      	0.9675
demo_image/cropped_395.png	441                      	0.0415
demo_image/cropped_396.png	ega                      	0.2289
demo_image/cropped_397.png	588                      	0.8497
demo_image/cropped_398.png	54                       	0.9887
demo_image/cropped_399.png	evi                      	0.6206
demo_image/cropped_400.png	532                      	0.9091
demo_image/cropped_401.png	in                       	0.0433
demo_image/cropped_402.png	the                      	0.1141
demo_image/cropped_403.png	pet                      	0.0358
demo_image/cropped_404.png	the                      	0.4859
demo_image/cropped_405.png	cdd                      	0.0610
demo_image/cropped_406.png	978                      	0.3939
demo_image/cropped_407.png	are                      	0.0593
demo_image/cropped_408.png	its                      	0.2483
demo_image/cropped_409.png	base                     	0.0468
demo_image/cropped_410.png	sld                      	0.0400
demo_image/cropped_411.png	evi                      	0.2196
demo_image/cropped_412.png	see                      	0.0535
demo_image/cropped_413.png	the                      	0.1828
demo_image/cropped_414.png	gin                      	0.0542
demo_image/cropped_415.png	the                      	0.1007
demo_image/cropped_416.png	sli                      	0.0298
demo_image/cropped_417.png	ev                       	0.8895
demo_image/cropped_418.png	532                      	0.5349
demo_image/cropped_419.png	the                      	0.1166
demo_image/cropped_420.png	the                      	0.2643
demo_image/cropped_421.png	144                      	0.1949
demo_image/cropped_422.png	sly                      	0.0137
demo_image/cropped_423.png	eve                      	0.0485
demo_image/cropped_424.png	fee                      	0.0056
demo_image/cropped_425.png	ot                       	0.1638
demo_image/cropped_426.png	loo                      	0.0199
demo_image/cropped_427.png	5bb                      	0.1836
demo_image/cropped_428.png	21                       	0.1852
demo_image/cropped_429.png	all                      	0.2002
demo_image/cropped_430.png	san                      	0.0821
demo_image/cropped_431.png	go                       	0.2070
demo_image/cropped_432.png	to                       	0.1474
demo_image/cropped_433.png	588                      	0.1967
demo_image/cropped_434.png	the                      	0.0414
demo_image/cropped_435.png	phe                      	0.0261
demo_image/cropped_436.png	pet                      	0.0727
demo_image/cropped_437.png	at                       	0.0594
demo_image/cropped_438.png	goi                      	0.3292
demo_image/cropped_439.png	978                      	0.9709
